datum,event_code,goldstein_scale,num_sources,geo_country,geo_country_code,geo_lat,geo_long,sourceurls
08-04-18,1821,-9,1,"Massachusetts, United States",US,42.2373,-71.5314,http://wnyt.com/news/massachusetts-lawmakers-ok-bill-calling-for-rape-kit-testing/4856759/?cat=10114
08-04-18,1822,-9,1,"Washington, United States",US,47.3917,-121.571,https://www.opednews.com/populum/page.php?f=John-Kiriakou-Torture-Dir-by-Robert-Scheer-CIA_Gina-Haspel_John-Kiriakou_Nomination-180407-57.html
07-04-18,181,-9,1,Benin,BN,9.5,2.25,https://newtelegraphonline.com/2018/04/edo-abducted-pastors-decomposing-body-found/
08-04-18,186,-10,1,"Washington, District of Columbia, United States",US,38.8951,-77.0364,https://www.opednews.com/populum/page.php?f=The-Washington-Post-s-Bre-by-Andrew-Kreig-Assassination_Dr-Martin-Luther-King_Injustice_JFK-Assassination-180407-332.html
08-04-18,1821,-9,4,"Massachusetts, United States",US,42.2373,-71.5314,http://www.southcoasttoday.com/news/20180407/massachusetts-lawmakers-ok-bill-calling-for-rape-kit-testing
08-04-18,1821,-9,3,"Ohio, United States",US,40.3736,-82.7755,http://www.southcoasttoday.com/news/20180407/massachusetts-lawmakers-ok-bill-calling-for-rape-kit-testing
08-04-18,1821,-9,3,"Boston, Massachusetts, United States",US,42.3584,-71.0598,http://www.southcoasttoday.com/news/20180407/massachusetts-lawmakers-ok-bill-calling-for-rape-kit-testing
08-04-18,1821,-9,2,"Massachusetts, United States",US,42.2373,-71.5314,http://wnyt.com/news/massachusetts-lawmakers-ok-bill-calling-for-rape-kit-testing/4856759/?cat=10114
08-04-18,1821,-9,3,"Boston, Massachusetts, United States",US,42.3584,-71.0598,http://wnyt.com/news/massachusetts-lawmakers-ok-bill-calling-for-rape-kit-testing/4856759/?cat=10114
08-04-18,180,-9,1,"Michigan, United States",US,43.3504,-84.5603,http://www.businessinsider.com/r-michigan-revokes-nassars-medical-license-issues-record-fine-2018-4
10-04-08,186,-10,1,"Shikhany, Saratovskaya Oblast', Russia",RS,52.1178,47.1986,http://www.adelaidenow.com.au/news/world/russias-secret-poison-lab-location-revealed-as-yulia-skripal-wakes-up-in-hospital/news-story/f5d2389229456d9b2c661911c6c13463?nk=f84e0bd1a63bb168f30245a0a3236e27-1523150203
08-04-18,182,-9.5,3,"San Francisco, California, United States",US,37.7749,-122.419,https://www.sfchronicle.com/bayarea/article/Body-found-in-surf-may-belong-to-missing-girl-in-12815249.php
08-04-18,182,-9.5,2,"San Francisco, California, United States",US,37.7749,-122.419,https://www.sfchronicle.com/bayarea/article/Body-found-in-surf-may-belong-to-missing-girl-in-12815249.php
08-04-18,180,-9,2,"California, United States",US,36.17,-119.746,https://www.timesunion.com/news/crime/article/California-child-molester-resentenced-to-longer-12813095.php
08-04-18,180,-9,1,"Beijing, Beijing, China",CH,39.9289,116.388,http://m.gulfnews.com/opinion/thinkers/trump-s-power-struggle-with-china-isn-t-about-trade-1.2200486
08-04-18,1821,-9,1,"Faisalabad, Punjab, Pakistan",PK,31.4167,73.0833,https://www.thenews.com.pk/print/301913-sc-rages-against-sindh-punjab
08-04-18,1821,-9,1,"Jaranwala, Punjab, Pakistan",PK,31.3333,73.4333,https://www.thenews.com.pk/print/301913-sc-rages-against-sindh-punjab
08-04-18,180,-9,6,,,0,0,http://www.auburn-reporter.com/news/kcsarc-launches-campaign-to-end-sexual-violence/
08-04-18,1821,-9,1,"Kathmandu, Bagmati, Nepal",NP,27.7167,85.3167,http://blogs.worldbank.org/endpovertyinsouthasia/archive/201803
08-04-18,180,-9,2,"Westport, Washington, United States",US,46.8901,-124.104,https://www.sfchronicle.com/bayarea/article/Body-found-in-surf-may-belong-to-missing-girl-in-12815249.php
08-04-18,180,-9,2,"Minnesota, United States",US,45.7326,-93.9196,https://www.sfchronicle.com/bayarea/article/Body-found-in-surf-may-belong-to-missing-girl-in-12815249.php
08-04-18,180,-9,2,"Georgia, United States",US,32.9866,-83.6487,http://www.wrdw.com/content/news/Deputies-charge-man-for-kidnapping-aggravated-assult-479061063.html
08-04-18,1821,-9,7,"Miami, Florida, United States",US,25.7743,-80.1937,http://www.etonline.com/luann-de-lesseps-claims-russell-simmons-touched-her-inappropriately-in-an-elevator-99920
08-04-18,1821,-9,3,"New York, United States",US,42.1497,-74.9384,http://www.etonline.com/luann-de-lesseps-claims-russell-simmons-touched-her-inappropriately-in-an-elevator-99920
08-04-18,186,-10,29,"New York, United States",US,42.1497,-74.9384,http://wkjc.com/political-news/34c1d862c82c59cbff609a600a37f9e7
08-04-18,180,-9,1,"Beijing, Beijing, China",CH,39.9289,116.388,http://m.gulfnews.com/opinion/thinkers/trump-s-power-struggle-with-china-isn-t-about-trade-1.2200486
08-04-18,180,-9,1,"White House, District of Columbia, United States",US,38.8951,-77.0364,http://m.gulfnews.com/opinion/thinkers/trump-s-power-struggle-with-china-isn-t-about-trade-1.2200486
08-04-18,182,-9.5,3,"Brockport, New York, United States",US,43.2137,-77.9392,http://www.mpnnow.com/news/20180406/update-mother-charged-in-death-of-her-7-year-old-son
08-04-18,182,-9.5,3,"Brockport, New York, United States",US,43.2137,-77.9392,http://www.mpnnow.com/news/20180406/update-mother-charged-in-death-of-her-7-year-old-son
08-04-18,1821,-9,1,Pakistan,PK,30,70,https://www.thestar.com.my/news/world/2018/04/08/why-they-hate-malala-so-much/
08-04-18,180,-9,10,,,0,0,http://www.whas11.com/article/news/local/uofl-fraternity-steps-in-heels-for-sexual-abuse-awareness/417-536264816
08-04-18,180,-9,1,"Palm Beach County, Florida, United States",US,26.6503,-80.4498,http://www.thefamuanonline.com/news/view.php/1033374/Students-collaborate-with-CIVIP-for-Sexu
08-04-18,180,-9,1,"Florida, United States",US,27.8333,-81.717,http://www.thefamuanonline.com/news/view.php/1033376/Silent-March-held-in-respect-of-Sexual-A
08-04-18,1821,-9,1,"Palm Beach County, Florida, United States",US,26.6503,-80.4498,http://www.thefamuanonline.com/news/view.php/1033376/Silent-March-held-in-respect-of-Sexual-A
08-04-18,180,-9,1,"Florida, United States",US,27.8333,-81.717,http://www.thefamuanonline.com/news/view.php/1033374/Students-collaborate-with-CIVIP-for-Sexu
08-04-18,180,-9,1,"Florida, United States",US,27.8333,-81.717,http://www.thefamuanonline.com/news/view.php/1033374/Students-collaborate-with-CIVIP-for-Sexu
08-04-18,180,-9,2,"Otago, Otago, New Zealand",NZ,-45.25,169.5,http://www.bbc.co.uk/news/world-australia-43642735
08-04-18,180,-9,2,"Otago, Otago, New Zealand",NZ,-45.25,169.5,http://www.bbc.co.uk/news/world-australia-43642735
08-04-18,1821,-9,1,Pakistan,PK,30,70,https://www.thestar.com.my/news/world/2018/04/08/why-they-hate-malala-so-much/
08-04-18,180,-9,1,"Indianapolis, Indiana, United States",US,39.7684,-86.158,http://www.newsradioklbj.com/news/politics/top-political-news/democrats-even-gop-country-shift-toward-gun-restrictions-0
08-04-18,180,-9,3,"Indiana, United States",US,39.8647,-86.2604,http://www.newsradioklbj.com/news/politics/top-political-news/democrats-even-gop-country-shift-toward-gun-restrictions-0
08-04-18,182,-9.5,3,"Brockport, New York, United States",US,43.2137,-77.9392,http://www.mpnnow.com/news/20180406/update-mother-charged-in-death-of-her-7-year-old-son
08-04-18,182,-9.5,3,"Monroe County, New York, United States",US,43.1501,-77.6831,http://www.mpnnow.com/news/20180406/update-mother-charged-in-death-of-her-7-year-old-son
08-04-18,182,-9.5,1,"Trump Tower, New York, United States",US,40.7625,-73.9744,http://www.wnd.com/2018/04/mysterious-4-alarm-blaze-at-trump-tower/
08-04-18,182,-9.5,1,"White House, District of Columbia, United States",US,38.8951,-77.0364,http://www.wnd.com/2018/04/mysterious-4-alarm-blaze-at-trump-tower/
08-04-18,1823,-10,1,"Holy Family Hospital, Sindh, Pakistan",PK,24.8714,67.0306,https://nation.com.pk/08-Apr-2018/students-clash-at-bims-iuse-leaves-one-dead-two-hurt
08-04-18,1823,-10,1,"Holy Family Hospital, Sindh, Pakistan",PK,24.8714,67.0306,https://nation.com.pk/08-Apr-2018/students-clash-at-bims-iuse-leaves-one-dead
08-04-18,180,-9,1,"Canberra, Australian Capital Territory, Australia",AS,-35.2833,149.217,http://www.abc.net.au/news/2018-04-08/canberra-raiders-jack-wighton-charged-over-brawl/9631042
08-04-18,180,-9,1,"Amboli, Maharashtra, India",IN,17.7167,73.55,http://www.dnaindia.com/mumbai/report-woman-gets-beaten-by-female-cop-at-amboli-police-station-in-mumbai-2602184
08-04-18,1823,-10,1,"Holy Family Hospital, Sindh, Pakistan",PK,24.8714,67.0306,https://nation.com.pk/08-Apr-2018/students-clash-at-bims-iuse-leaves-one-dead-two-hurt
08-04-18,1823,-10,1,"Bihar, Bihar, India",IN,25.1833,85.5167,https://nation.com.pk/08-Apr-2018/in-the-face-of-violence-children-and-hate-crimes-in-india
08-04-18,1821,-9,1,"Belfast, Belfast, United Kingdom",UK,54.5833,-5.93333,https://www.independent.ie/entertainment/radio/tribulations-of-trials-in-the-age-of-social-media-36779647.html
08-04-18,180,-9,10,"Gaza, Israel (general), Israel",IS,31.4167,34.3333,https://www.nbcbayarea.com/news/national-international/Israel-Hamas-Gear-Up-for-Another-Gaza-Border-Showdown-478954693.html
08-04-18,180,-9,1,"Rawalpindi, Punjab, Pakistan",PK,33.6,73.0667,https://nation.com.pk/08-Apr-2018/man-gunned-down-for-divorcing-wife
08-04-18,180,-9,1,"Moscow, Moskva, Russia",RS,55.7522,37.6156,http://desktop.gulf-times.com/story/587968
08-04-18,180,-9,1,"Ghouta, Dimashq, Syria",SY,33.5,36.3833,http://desktop.gulf-times.com/story/587968
08-04-18,180,-9,1,"Moscow, Moskva, Russia",RS,55.7522,37.6156,http://desktop.gulf-times.com/story/587968
08-04-18,180,-9,1,"Ghouta, Dimashq, Syria",SY,33.5,36.3833,http://desktop.gulf-times.com/story/587968
08-04-18,180,-9,1,"Ghouta, Dimashq, Syria",SY,33.5,36.3833,http://desktop.gulf-times.com/story/587968
08-04-18,180,-9,1,"Moscow, Moskva, Russia",RS,55.7522,37.6156,http://desktop.gulf-times.com/story/587968
08-04-18,180,-9,1,"Ghouta, Dimashq, Syria",SY,33.5,36.3833,http://desktop.gulf-times.com/story/587968
08-04-18,1821,-9,1,"Springfield, Missouri, United States",US,37.2153,-93.2982,https://www.columbiamissourian.com/news/state_news/death-penalty-critics-use-man-s-sentence-to-push-law/article_d99c5b50-462b-5568-b10f-f0af7a6013ef.html
08-04-18,182,-9.5,2,"Wyoming, United States",US,42.7475,-107.209,http://billingsgazette.com/news/state-and-regional/wyoming/wyoming-schools-national-test-scores-to-be-released-tuesday/article_8c51e615-8845-56be-999e-d1f4c506ec63.html
08-04-18,1823,-10,1,,,0,0,https://www.somersetlive.co.uk/news/somerset-news/cold-case-who-murdered-beryl-1418071
08-04-18,180,-9,2,"Nebraska, United States",US,41.1289,-98.2883,http://www.kfbb.com/story/37902424/democrats-even-in-gop-country-shift-toward-gun-restrictions
08-04-18,180,-9,2,"Omaha, Nebraska, United States",US,41.2586,-95.9378,http://wjla.com/news/nation-world/democrats-even-in-gop-country-shift-toward-gun-restrictions-04-07-2018
08-04-18,180,-9,1,"Parramatta, New South Wales, Australia",AS,-33.8167,151,http://home.nzcity.co.nz/news/article.aspx?id=267086
08-04-18,1821,-9,5,,,0,0,https://www.houstonchronicle.com/news/crime/article/Convicted-rapist-sentenced-for-abuse-of-2-young-12814548.php
08-04-18,180,-9,1,"Houston, Texas, United States",US,29.7633,-95.3633,https://www.azcentral.com/story/news/politics/border-issues/2018/04/07/central-american-migrant-caravan-grew-big-unintentionally-may-have-backfired/496504002/
08-04-18,180,-9,1,"Fronteras, Michoacáde Ocampo, Mexico",MX,19.1667,-101.158,https://www.azcentral.com/story/news/politics/border-issues/2018/04/07/central-american-migrant-caravan-grew-big-unintentionally-may-have-backfired/496504002/
08-04-18,180,-9,1,"Nuevo Laredo, Tamaulipas, Mexico",MX,27.5,-99.5167,https://www.seattlepi.com/news/world/article/Mexican-evidence-suggests-Marines-fire-killed-3-12813403.php
08-04-18,180,-9,1,"Nuevo Laredo, Tamaulipas, Mexico",MX,27.5,-99.5167,https://www.seattlepi.com/news/world/article/Mexican-evidence-suggests-Marines-fire-killed-3-12813403.php
08-04-18,182,-9.5,1,"Tokyo, Tokyo, Japan",JA,35.685,139.751,http://www.newsonjapan.com/html/newsdesk/article/122630.php
08-04-18,180,-9,4,"Ghouta, Dimashq, Syria",SY,33.5,36.3833,https://news.biharprabha.com/2018/04/syrian-government-launches-assault-on-last-rebel-enclave-in-syria/
08-04-18,180,-9,1,"Ghouta, Dimashq, Syria",SY,33.5,36.3833,https://news.biharprabha.com/2018/04/syrian-government-launches-assault-on-last-rebel-enclave-in-syria/
08-04-18,180,-9,2,"London, London, City of, United Kingdom",UK,51.5,-0.116667,https://www.ctvnews.ca/canada/london-ont-principal-faces-sex-related-charges-police-1.3875600
08-04-18,183,-10,1,"Damascus, Dimashq, Syria",SY,33.5,36.3,http://www.whig.com/article/20180406/AP/304069889
08-04-18,1821,-9,1,"Jashpur, Chhattisgarh, India",IN,22.9,84.15,https://www.indiatvnews.com/news/india-breaking-news-live-top-alerts-latest-news-april-8-436362
08-04-18,1821,-9,1,"Jashpur, Chhattisgarh, India",IN,22.9,84.15,https://www.indiatvnews.com/news/india-breaking-news-live-top-alerts-latest-news-april-8-436362
08-04-18,1821,-9,1,"Jashpur, Chhattisgarh, India",IN,22.9,84.15,https://www.indiatvnews.com/news/india-breaking-news-live-top-alerts-latest-news-april-8-436362
08-04-18,186,-10,3,North Korea,KN,40,127,https://www.zerohedge.com/news/2018-04-07/chris-hedges-us-citizens-are-living-inverted-totalitarian-country
08-04-18,186,-10,1,United States,US,39.828175,-98.5795,https://www.zerohedge.com/news/2018-04-07/chris-hedges-us-citizens-are-living-inverted-totalitarian-country
08-04-18,180,-9,1,"Delhi, Delhi, India",IN,28.6667,77.2167,https://article.wn.com/view/2018/04/08/Doctor_thrashed_at_Sushrut_Trauma_Centre_by_patients_attenda/
08-04-18,180,-9,1,"Delhi, Delhi, India",IN,28.6667,77.2167,https://article.wn.com/view/2018/04/08/Doctor_thrashed_at_Sushrut_Trauma_Centre_by_patients_attenda/
08-04-18,180,-9,1,"Delhi, Delhi, India",IN,28.6667,77.2167,https://article.wn.com/view/2018/04/08/Doctor_thrashed_at_Sushrut_Trauma_Centre_by_patients_attenda/
08-04-18,182,-9.5,1,"Delhi, Delhi, India",IN,28.6667,77.2167,http://www.dnaindia.com/india/report-kashmir-valley-breathes-easy-after-thaw-in-unrest-2602210
08-04-18,182,-9.5,1,"Delhi, Delhi, India",IN,28.6667,77.2167,http://www.dnaindia.com/india/report-kashmir-valley-breathes-easy-after-thaw-in-unrest-2602210
08-04-18,182,-9.5,1,"Kangan, Jammu and Kashmir, India",IN,34.2667,74.9167,http://www.dnaindia.com/india/report-kashmir-valley-breathes-easy-after-thaw-in-unrest-2602210
08-04-18,1823,-10,1,"London, London, City of, United Kingdom",UK,51.5,-0.116667,https://article.wn.com/view/2018/04/08/East_End_artists_and_businesses_driven_out_as_railway_rents_/
08-04-18,1823,-10,1,"Islington, Saint Mary, Jamaica",JM,18.3092,-76.8548,https://article.wn.com/view/2018/04/08/East_End_artists_and_businesses_driven_out_as_railway_rents_/
08-04-18,181,-9,2,"Tokyo, Tokyo, Japan",JA,35.685,139.751,http://mainichi.jp/english/articles/20180408/p2g/00m/0in/002000c
08-04-18,181,-9,2,"Tokyo, Tokyo, Japan",JA,35.685,139.751,http://mainichi.jp/english/articles/20180408/p2g/00m/0in/002000c
08-04-18,180,-9,1,"Vermont, United States",US,44.0407,-72.7093,https://www.burlingtonfreepress.com/story/news/2018/04/07/pro-gun-activists-muster-south-burlington/490017002/
08-04-18,181,-9,1,"Ghouta, Dimashq, Syria",SY,33.5,36.3833,http://www.whig.com/article/20180406/AP/304069889
08-04-18,181,-9,1,"Damascus, Dimashq, Syria",SY,33.5,36.3,http://www.whig.com/article/20180406/AP/304069889
08-04-18,186,-10,1,"Kedah, Kelantan, Malaysia",MY,5.48333,102.1,https://www.thestar.com.my/opinion/columnists/analysis/2018/04/08/mother-of-all-elections-begins-parliament-has-been-dissolved-the-action-will-be-in-the-malay-heartla/
08-04-18,186,-10,1,"Kedah, Kelantan, Malaysia",MY,5.48333,102.1,https://www.thestar.com.my/opinion/columnists/analysis/2018/04/08/mother-of-all-elections-begins-parliament-has-been-dissolved-the-action-will-be-in-the-malay-heartla/
08-04-18,186,-10,1,"Kedah, Kelantan, Malaysia",MY,5.48333,102.1,https://www.thestar.com.my/opinion/columnists/analysis/2018/04/08/mother-of-all-elections-begins-parliament-has-been-dissolved-the-action-will-be-in-the-malay-heartla/
08-04-18,181,-9,2,"Tokyo, Tokyo, Japan",JA,35.685,139.751,http://mainichi.jp/english/articles/20180408/p2g/00m/0in/002000c
08-04-18,180,-9,2,"Hyderabad, Andhra Pradesh, India",IN,17.3753,78.4744,https://www.ndtv.com/hyderabad-news/russian-v-oleg-pitches-a-tent-on-telangana-farmer-mahender-reddys-land-gets-thrashed-for-it-1834277
08-04-18,180,-9,1,"Travis County, Texas, United States",US,30.3335,-97.8003,https://www.democraticunderground.com/100210462659
08-04-18,180,-9,1,"Texas, United States",US,31.106,-97.6475,https://www.democraticunderground.com/100210462659
08-04-18,180,-9,1,"Vermont, United States",US,44.0407,-72.7093,https://www.burlingtonfreepress.com/story/news/2018/04/07/pro-gun-activists-muster-south-burlington/490017002/
08-04-18,182,-9.5,2,"Colorado Springs, Colorado, United States",US,38.8339,-104.821,http://www.starherald.com/news/regional_statewide/people-hurt-in-colorado-springs-chain-reaction-crash/article_745f27e4-5e40-5d0d-a058-f85a6c3d65d7.html
08-04-17,180,-9,2,"Maryland, United States",US,39.0724,-76.7902,https://www.theday.com/article/20180406/NWS12/180409470
09-03-18,186,-10,1,"Catanduva, SãPaulo, Brazil",BR,-21.1333,-48.9667,https://www.telesurtv.net/english/news/Brazil-Former-President-Lulas-Historic-Speech-In-Full-20180407-0020.html
09-03-18,186,-10,1,"Catanduva, SãPaulo, Brazil",BR,-21.1333,-48.9667,https://www.telesurtv.net/english/news/Brazil-Former-President-Lulas-Historic-Speech-In-Full-20180407-0020.html
08-04-18,1823,-10,1,"Shamsabad, Punjab, Pakistan",PK,30.208,71.4792,https://www.dawn.com/news/1400213/one-student-killed-two-injured-during-jirga-argument
08-04-18,180,-9,1,"Anne Arundel County, Maryland, United States",US,39.0001,-76.6164,https://www.fredericknewspost.com/public/ap/fight-with-racial-overtones-breaks-out-at-troubled-chesapeake-high/article_6c1eff49-ed0a-51f2-8f24-82090387bda4.html
08-04-18,182,-9.5,1,"Lahore, Punjab, Pakistan",PK,31.5497,74.3436,https://www.dawn.com/news/1400252/rickshaw-driver-killed-in-robbers-police-crossfire
08-04-18,182,-9.5,1,"Sabzazar, Sindh, Pakistan",PK,24.8717,67.0969,https://www.dawn.com/news/1400252/rickshaw-driver-killed-in-robbers-police-crossfire
08-04-18,180,-9,1,,,0,0,https://www.ocregister.com/2018/04/07/police-investigating-death-of-homeless-man-assaulted-in-santa-ana-park/
08-04-18,182,-9.5,1,"Sabzazar, Sindh, Pakistan",PK,24.8717,67.0969,https://www.dawn.com/news/1400252/rickshaw-driver-killed-in-robbers-police-crossfire
08-04-18,182,-9.5,2,"Ghouta, Dimashq, Syria",SY,33.5,36.3833,http://www.lbc.co.uk/news/world/at-least-70-dead-in-chemical-attack-by-syrian/
08-04-18,182,-9.5,1,"Islamabad, Islamabad, Pakistan",PK,33.7,73.1667,https://www.dawn.com/news/1400327/indian-rocket-attack-kills-woman-in-ajk
08-04-18,182,-9.5,1,"Kotli District, Azad Kashmir, Pakistan",PK,33.4456,73.9156,https://www.dawn.com/news/1400327/indian-rocket-attack-kills-woman-in-ajk
08-04-18,182,-9.5,3,"New York, United States",US,42.1497,-74.9384,http://www.ecns.cn/2018/04-08/298284.shtml
08-04-18,1821,-9,1,"Karachi, Sindh, Pakistan",PK,24.8667,67.05,https://www.dawn.com/news/1400273/internal-reform
08-04-18,1821,-9,1,"Karachi, Sindh, Pakistan",PK,24.8667,67.05,https://www.dawn.com/news/1400273/internal-reform
08-04-18,180,-9,1,"Washington, District of Columbia, United States",US,38.8951,-77.0364,http://www.kansascity.com/opinion/readers-opinion/guest-commentary/article208209184.html
08-04-18,1822,-9,1,"Karachi, Sindh, Pakistan",PK,24.8667,67.05,https://www.dawn.com/news/1400271/non-fiction-when-the-press-rose-up-for-freedom
